Tenure,MonthlyCharge,Bandwidth_GB_Year,Contacts,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Techie_Yes
1.597765127,139.987503,775.0343206,1,0,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False
13.02762,182.4653,1434.719912,1,0,False,False,True,False,True,True,True,False,False,False,False,True,True,False,False,True,False
52.60487,184.9797,5048.660319,0,0,True,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False
55.56204,194.9768,5033.743938,0,0,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True
66.59912,139.965,6176.784118,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False
12.81881129,194.958118,1553.013845,0,0,False,False,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True
69.93494,245.132,6354.692181,0,0,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False
64.92702,149.9598,5677.907968,0,0,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
38.06839,124.9935,3185.817507,1,0,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False
61.28236,220.1185,5471.244549,0,0,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False
55.85956,79.97886,4701.013371,2,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
24.09793,142.4855,2427.967505,0,0,False,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False
10.94284,232.6415,1423.721197,1,1,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False
6.085030507,139.965008,1162.332926,0,1,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
64.94053,222.6609,6060.196481,2,0,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False
5.25157,127.4421,1069.18746,1,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
57.96945,159.965,5168.943477,0,0,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
1.862828,192.4404,553.0231321,1,0,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False
55.68371,127.4887,4929.748542,1,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
62.27986,172.5034,5384.246623,0,1,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False
3.795086086,232.637807,1517.166558,2,1,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False
49.76373,164.9889,4713.388987,0,0,False,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False
4.002381804,114.983787,391.7847619,0,1,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
12.2964,139.9875,1459.899487,2,0,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True
3.172425,172.5104,456.0822503,2,1,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True
9.119628,152.4884,1076.021746,1,0,True,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False
48.1707,152.4952,4367.397207,0,0,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,False,False
8.322733,104.9629,831.9969597,0,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
60.85062,182.4538,5406.88534,0,1,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False
2.656111103,204.963371,834.3144319,1,0,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
1.19808324,114.972827,253.7938252,1,1,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
46.12627,164.9889,4149.822715,1,0,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,True,False
8.526865,179.9476,902.9358857,1,1,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
69.13737,242.6326,6481.198108,1,1,True,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False
2.382538,187.6422,788.1036301,1,0,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False
3.045064701,162.482694,703.6927423,2,1,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
57.4792,139.9512,5447.605945,1,0,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False
63.20353,139.9512,5699.383058,0,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
71.11315,92.45514,6242.49162,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
71.2039,245.175,6771.922364,0,1,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False
19.48387,194.9699,2038.974824,0,0,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False
69.30616,147.4738,6082.615608,1,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
68.54712,127.4421,6208.310064,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
65.9999,112.4844,5604.566058,2,1,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False
68.83881,159.9349,5913.927772,0,0,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5.595446,147.4421,630.454611,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
66.42151,164.9889,5977.806518,1,1,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
44.97976,177.6508,4309.116061,1,0,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False
50.66574,194.9744,4455.454555,0,1,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False
60.45093,142.5007,5609.120133,3,0,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,False
11.11794,194.9581,1505.877788,0,0,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False
68.83272,124.9781,5722.009817,1,0,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
6.820250541,187.642236,1054.514104,1,0,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True
64.1745,275.1336,5989.772755,0,0,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False
47.74031,149.9845,4296.188726,1,2,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False
7.69213424,104.97808,1220.452161,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
54.8376,162.4937,5015.195312,0,1,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False
8.637184433,255.155493,1568.344567,4,0,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False
59.97134,237.6549,6074.154988,0,1,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False
60.12954,119.9568,5789.007701,2,1,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
5.799929,179.9794,702.2310933,2,0,False,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False
11.10356439,222.679213,1973.661316,0,1,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False
70.56821,139.9568,6036.967859,3,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3.255652,242.6281,1021.343044,1,0,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False
39.1518,137.4686,3495.928662,2,2,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False
3.211508,159.965,638.2966688,3,0,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True
1.397042,149.9483,295.9085258,0,1,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False
55.61318,114.9658,4656.349658,0,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
48.63475,134.9509,4107.705445,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
14.10279,204.9797,1570.913875,1,1,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False
3.59353,255.1555,950.0977853,2,0,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True
67.88471,124.9607,6076.692844,1,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
19.48432,207.6094,2070.311565,0,0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
66.75755,117.4858,5649.428932,1,1,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False
57.39587,150.007,5012.390451,0,0,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False
62.54758,220.1185,5640.487005,1,0,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False
12.17994263,232.637807,1970.26742,0,0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2.871017037,164.964681,1086.990308,1,0,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False
15.56696462,167.484705,2247.823032,1,0,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False
62.75224,107.4958,5865.625146,0,0,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
45.45067,107.5286,4017.126949,1,0,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True
1.835282,222.6792,1040.201495,1,0,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,False
28.28911,182.4538,2461.030222,0,2,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False
2.314052799,192.470522,507.8003206,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
63.47441,192.4705,5733.683956,1,0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
3.260462654,184.961033,1248.097652,2,1,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,False
7.176411327,255.155493,1381.802291,3,1,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False
40.35081,230.1344,4038.962601,0,0,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False
65.13005,210.1051,6493.208909,0,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
70.31689,139.965,6359.779951,4,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True
1.051188042,257.684139,1018.848617,1,0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
62.65179,242.6143,5859.880253,3,0,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False
62.87394,159.9349,5486.748112,1,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
69.02789,255.1336,6755.042431,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False
71.25102,172.4579,6515.85714,1,0,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False
6.649321,242.6326,1211.694229,2,1,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,True
1.736879,104.9629,374.332233,0,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
69.74945,184.9853,6312.410152,0,1,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False
10.36378,127.4783,1471.541306,0,0,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
16.53244292,147.442069,1727.882293,1,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
41.75833,192.4705,3938.094495,2,1,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False
71.71756,162.4538,6753.968051,2,0,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True
53.9011,144.9607,4571.146514,1,0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False
59.26713,179.9476,5240.404418,0,0,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False
5.446201,179.9656,589.6981979,2,1,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False
71.68832,182.4538,6273.353878,1,0,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False
4.827032,127.4421,1061.907795,2,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53.13455,159.9512,4567.371412,0,1,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False
7.334657,152.4742,1253.931577,0,1,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False
9.938487,194.9992,1240.679237,0,0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False
10.08691319,124.964303,951.5458256,2,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
46.60224,107.4958,4279.718136,1,0,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
4.731989,174.9919,727.8878928,0,0,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,True
41.18372,114.9976,3603.27849,1,0,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False
7.280799,212.6415,1716.755804,0,0,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False
57.37458,252.6378,5468.30764,1,0,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False
61.12237,267.6647,5943.318759,0,0,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,False
1.571176,159.9512,499.02956,3,0,True,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False
12.78697,92.5018,1294.950837,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
43.50607,230.1051,4023.11996,1,0,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True
47.34761,257.6549,4665.041877,1,0,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False
64.79987,200.1185,6099.425081,0,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
9.658761,187.6422,1324.009256,0,0,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False
2.768037617,159.965008,570.1301629,1,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False
64.25108,147.4564,6018.487781,1,0,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True
2.499923,117.4872,843.6406855,0,0,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6.68894661,95.019486,764.3017535,1,0,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False
53.62757,267.6647,5254.650966,1,0,False,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True
18.36209103,149.974105,2283.190011,0,0,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False
62.50474,124.9607,5975.718085,2,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
47.99043,175.1331,4442.533708,1,0,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False
47.95497,184.9715,4421.995837,0,0,False,False,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False
46.2718,169.9378,4047.773653,2,0,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
70.65651,124.9781,5981.238779,1,0,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
61.10374,220.1149,6004.311688,1,0,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False
2.378630018,214.966286,648.7471776,0,0,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False
64.95453,207.4811,5777.625223,3,1,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False
65.71442,149.9598,5600.167567,0,0,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
6.025694,152.4798,892.5309234,0,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3.148665,149.9378,1025.253482,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
16.91776871,139.9678,1754.601627,2,0,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False
60.92178,114.9509,5511.579607,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
40.91782,127.475,3895.327082,0,0,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False
15.59096202,127.473844,1826.678884,1,0,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
47.52483,117.4858,4185.014737,2,1,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True
66.82797,214.9663,5814.514903,1,1,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False
20.58561,140.0049,2005.474189,0,0,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
7.744129,167.4564,720.6519058,0,1,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True
1.453865,139.9349,928.6314289,1,0,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
18.55263,232.652,2274.334534,0,0,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False
17.93561,159.9875,1689.115275,0,1,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False
16.61624,232.6228,2025.44891,0,1,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False
47.56383,214.9525,4140.83823,2,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False
11.87278,107.4958,1464.845197,0,0,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
7.495281,127.4586,968.8124201,3,1,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
12.48678964,200.165175,1733.107782,0,1,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False
66.77433,102.4746,5548.354455,0,0,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
70.89101,139.9568,6284.19049,0,0,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
66.85896,230.1051,5968.666511,1,2,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False
2.704950495,187.656013,711.7404846,2,1,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False
5.044076415,165.01134,928.4588213,0,1,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False
8.460086502,240.114868,1289.416735,1,0,False,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True
68.88449,169.9447,5882.516568,0,0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False
13.72738,159.9476,1844.506934,4,0,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
69.32718,172.4404,6519.352992,1,1,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False
8.71167,137.4616,1129.873915,0,1,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
12.62769,149.9621,1443.47725,2,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
42.05546,157.4698,3868.983397,4,0,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False
70.62716,207.6094,6431.886281,1,0,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False
52.38257,192.4705,4791.676231,0,0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1.60558,232.652,949.8530724,0,0,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False
3.551651444,164.978458,1048.538032,2,1,False,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True
6.416264,152.4798,1024.169439,0,0,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3.992629,152.4742,1261.333501,1,0,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True
6.470869,165.0182,884.0960804,2,0,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False
14.1687,245.1457,2031.234186,1,0,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,False
1.78963,119.9568,816.0468833,0,0,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
67.89181,184.9647,6054.489807,2,0,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False
1.550579619,177.65076,771.5712211,2,0,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False
14.37727698,172.487091,2033.164639,0,0,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False
38.69991,162.4538,3878.380326,1,1,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False
63.27825,159.9476,6169.677579,1,1,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
58.4866,240.1149,5277.732479,0,0,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False
53.27752,182.4433,5477.886159,1,0,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False
6.214398,174.9699,1251.894626,1,1,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,False
15.02441,104.9629,1406.070492,2,0,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
59.01526,182.49,5353.001743,1,0,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False
58.66601,104.9629,5084.758938,0,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True
68.99606,167.4564,5992.278257,1,0,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True
3.678847,79.97886,301.5746797,2,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
33.6803,129.9926,2902.678202,1,0,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False
42.73824,202.65,4710.736343,2,0,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
61.11248,172.4404,5894.713365,2,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
62.60334,177.4945,5951.423471,1,0,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False
4.459961,127.5112,545.6056589,1,0,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True
6.365101,187.656,1122.270266,0,1,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False
59.94749,172.4848,5377.225984,0,0,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False
62.8566,197.6288,5770.590829,0,0,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False
46.82488,162.4538,4506.056002,0,1,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True
7.542749465,184.971516,943.6675679,1,1,False,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False
21.45305,162.5299,2110.79392,1,0,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False
50.89092,175.1331,4620.749694,0,0,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False
12.07970325,160.00128,1296.674543,2,0,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False
5.360574,212.6415,1342.598456,1,0,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False
53.18909,220.1478,5095.592017,1,1,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False
7.154371452,217.483972,1123.503268,1,0,False,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False
17.8565,162.447,2167.855557,1,2,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
60.15609,149.9598,5368.229398,5,1,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
17.4113,124.9935,1684.485758,0,2,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
50.20686,179.9656,4243.622875,2,1,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False
17.61732,172.4404,2123.830793,1,1,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False
69.14535,127.5112,5938.865925,1,0,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False
66.2578,119.9568,6076.32804,0,0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
70.49957,159.9794,6565.889584,0,2,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False
54.97349,137.4684,4892.895989,1,1,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False
62.16298,137.4392,5248.831273,1,0,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
6.541066702,187.46728,1532.283357,0,1,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False
9.602383,257.6513,1968.75769,0,1,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False
70.41272,172.4441,6101.79747,1,0,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False
53.07792,172.4624,4723.704977,1,0,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False
67.60425,117.4858,5849.950819,3,0,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False
7.461144,129.9483,1296.523969,1,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
9.499599,172.4733,1193.771492,0,0,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,False
9.881597,220.1323,1366.505082,1,0,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
55.02079,152.4798,4941.822921,0,1,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.59959844,169.937833,427.0934802,0,0,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
66.1916,149.9483,5613.310447,0,0,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False
20.87424,117.4392,2497.717707,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
3.752354376,154.991856,1283.103476,0,0,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False
9.49754,177.6508,1432.135681,1,1,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False
71.20279,162.447,6622.410472,0,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True
66.13511,127.4421,6121.42438,2,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
55.55389,207.6094,5104.889837,1,1,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True
4.434036,162.4676,1301.182014,1,2,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False
9.079335,147.4738,959.8322448,1,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False
8.019086021,192.470522,985.0943424,0,0,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False
9.204657,142.4713,1555.314176,0,1,False,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False
4.197945,112.4844,550.0787433,0,1,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False
11.20984456,190.12704,2026.429158,4,1,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False
64.95028,182.4608,5745.359728,5,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False
9.328119,194.9663,1667.732624,2,0,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True
5.192447,217.4702,943.0894026,2,1,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,False
51.19742,184.9496,5011.208685,3,2,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False
54.01597,149.9483,4598.720266,0,1,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True
45.09378,222.6143,4723.125316,0,1,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False
5.27717,137.4698,895.1202801,1,0,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
44.23945,102.4746,3795.698707,1,1,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
6.217715978,255.155493,1125.77426,2,0,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False
5.441479864,232.637807,1700.52331,1,0,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False
14.74826,232.624,2174.446655,2,1,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False
49.27633,255.1372,4912.958462,2,0,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False
16.05802,149.9598,1608.519234,0,0,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
68.47895,277.6375,6520.882525,1,1,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,False,False
70.45931,159.965,5977.627047,1,0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
